class_name,source_image_name,output_image_name,source_image_path,source_label_path,output_image_path,output_label_path,diversity_score,selected_rank,feature_backbone,selection_method
D20,D20_D20_alligator_crack_China_MotorBike_001490_prompt06_seed1203633521634646595_00001_.png,D20_D20_alligator_crack_China_MotorBike_001490_prompt06_seed1203633521634646595_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001490_prompt06_seed1203633521634646595_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001490_prompt06_seed1203633521634646595_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_001490_prompt06_seed1203633521634646595_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_001490_prompt06_seed1203633521634646595_00001_.txt,0.4099331498146057,23,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_001935_prompt07_seed4813958350951761981_00001_.png,D20_D20_alligator_crack_China_MotorBike_001935_prompt07_seed4813958350951761981_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001935_prompt07_seed4813958350951761981_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001935_prompt07_seed4813958350951761981_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_001935_prompt07_seed4813958350951761981_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_001935_prompt07_seed4813958350951761981_00001_.txt,0.40622279047966003,24,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_000168_prompt03_seed906204099094152370_00001_.png,D20_D20_alligator_crack_China_MotorBike_000168_prompt03_seed906204099094152370_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000168_prompt03_seed906204099094152370_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000168_prompt03_seed906204099094152370_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_000168_prompt03_seed906204099094152370_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_000168_prompt03_seed906204099094152370_00001_.txt,0.3996981084346771,25,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_001490_prompt01_seed6035785119913823348_00001_.png,D20_D20_alligator_crack_China_MotorBike_001490_prompt01_seed6035785119913823348_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001490_prompt01_seed6035785119913823348_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001490_prompt01_seed6035785119913823348_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_001490_prompt01_seed6035785119913823348_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_001490_prompt01_seed6035785119913823348_00001_.txt,0.3987467885017395,26,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_000599_prompt06_seed8815829572112431137_00001_.png,D20_D20_alligator_crack_China_MotorBike_000599_prompt06_seed8815829572112431137_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000599_prompt06_seed8815829572112431137_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000599_prompt06_seed8815829572112431137_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_000599_prompt06_seed8815829572112431137_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_000599_prompt06_seed8815829572112431137_00001_.txt,0.3985498547554016,27,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_000421_prompt11_seed8244772446077818878_00001_.png,D20_D20_alligator_crack_China_MotorBike_000421_prompt11_seed8244772446077818878_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000421_prompt11_seed8244772446077818878_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000421_prompt11_seed8244772446077818878_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_000421_prompt11_seed8244772446077818878_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_000421_prompt11_seed8244772446077818878_00001_.txt,0.3947954773902893,28,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_001935_prompt10_seed6490885191184649269_00001_.png,D20_D20_alligator_crack_China_MotorBike_001935_prompt10_seed6490885191184649269_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001935_prompt10_seed6490885191184649269_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001935_prompt10_seed6490885191184649269_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_001935_prompt10_seed6490885191184649269_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_001935_prompt10_seed6490885191184649269_00001_.txt,0.39293980598449707,29,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_000599_prompt04_seed3731244590776128550_00001_.png,D20_D20_alligator_crack_China_MotorBike_000599_prompt04_seed3731244590776128550_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000599_prompt04_seed3731244590776128550_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000599_prompt04_seed3731244590776128550_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_000599_prompt04_seed3731244590776128550_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_000599_prompt04_seed3731244590776128550_00001_.txt,0.3920397162437439,30,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_001490_prompt12_seed5449659000185889552_00001_.png,D20_D20_alligator_crack_China_MotorBike_001490_prompt12_seed5449659000185889552_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001490_prompt12_seed5449659000185889552_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001490_prompt12_seed5449659000185889552_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_001490_prompt12_seed5449659000185889552_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_001490_prompt12_seed5449659000185889552_00001_.txt,0.39020833373069763,31,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_000599_prompt03_seed3338070737680726028_00001_.png,D20_D20_alligator_crack_China_MotorBike_000599_prompt03_seed3338070737680726028_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000599_prompt03_seed3338070737680726028_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000599_prompt03_seed3338070737680726028_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_000599_prompt03_seed3338070737680726028_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_000599_prompt03_seed3338070737680726028_00001_.txt,0.38250410556793213,32,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_001240_prompt08_seed7044714440221845783_00001_.png,D20_D20_alligator_crack_China_MotorBike_001240_prompt08_seed7044714440221845783_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001240_prompt08_seed7044714440221845783_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001240_prompt08_seed7044714440221845783_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_001240_prompt08_seed7044714440221845783_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_001240_prompt08_seed7044714440221845783_00001_.txt,0.378584086894989,33,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_001490_prompt11_seed2654401524882180527_00001_.png,D20_D20_alligator_crack_China_MotorBike_001490_prompt11_seed2654401524882180527_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001490_prompt11_seed2654401524882180527_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001490_prompt11_seed2654401524882180527_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_001490_prompt11_seed2654401524882180527_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_001490_prompt11_seed2654401524882180527_00001_.txt,0.37577319145202637,34,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_001490_prompt07_seed1484884291678155659_00001_.png,D20_D20_alligator_crack_China_MotorBike_001490_prompt07_seed1484884291678155659_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001490_prompt07_seed1484884291678155659_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001490_prompt07_seed1484884291678155659_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_001490_prompt07_seed1484884291678155659_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_001490_prompt07_seed1484884291678155659_00001_.txt,0.37485846877098083,35,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_000271_prompt11_seed1574538020473632268_00001_.png,D20_D20_alligator_crack_China_MotorBike_000271_prompt11_seed1574538020473632268_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000271_prompt11_seed1574538020473632268_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000271_prompt11_seed1574538020473632268_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_000271_prompt11_seed1574538020473632268_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_000271_prompt11_seed1574538020473632268_00001_.txt,0.37279212474823,36,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_001490_prompt03_seed4851325614053859296_00001_.png,D20_D20_alligator_crack_China_MotorBike_001490_prompt03_seed4851325614053859296_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001490_prompt03_seed4851325614053859296_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001490_prompt03_seed4851325614053859296_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_001490_prompt03_seed4851325614053859296_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_001490_prompt03_seed4851325614053859296_00001_.txt,0.3673211932182312,37,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_001935_prompt09_seed2854752583447651434_00001_.png,D20_D20_alligator_crack_China_MotorBike_001935_prompt09_seed2854752583447651434_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001935_prompt09_seed2854752583447651434_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001935_prompt09_seed2854752583447651434_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_001935_prompt09_seed2854752583447651434_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_001935_prompt09_seed2854752583447651434_00001_.txt,0.3643442988395691,38,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_000168_prompt10_seed6589771942581404068_00001_.png,D20_D20_alligator_crack_China_MotorBike_000168_prompt10_seed6589771942581404068_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000168_prompt10_seed6589771942581404068_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000168_prompt10_seed6589771942581404068_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_000168_prompt10_seed6589771942581404068_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_000168_prompt10_seed6589771942581404068_00001_.txt,0.36266928911209106,39,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_001868_prompt02_seed3420233236665632273_00001_.png,D20_D20_alligator_crack_China_MotorBike_001868_prompt02_seed3420233236665632273_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001868_prompt02_seed3420233236665632273_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001868_prompt02_seed3420233236665632273_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_001868_prompt02_seed3420233236665632273_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_001868_prompt02_seed3420233236665632273_00001_.txt,0.3599146604537964,40,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_000599_prompt08_seed2586991335098311136_00001_.png,D20_D20_alligator_crack_China_MotorBike_000599_prompt08_seed2586991335098311136_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000599_prompt08_seed2586991335098311136_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000599_prompt08_seed2586991335098311136_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_000599_prompt08_seed2586991335098311136_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_000599_prompt08_seed2586991335098311136_00001_.txt,0.3587849736213684,41,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_000599_prompt01_seed5275361591484075684_00001_.png,D20_D20_alligator_crack_China_MotorBike_000599_prompt01_seed5275361591484075684_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000599_prompt01_seed5275361591484075684_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000599_prompt01_seed5275361591484075684_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_000599_prompt01_seed5275361591484075684_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_000599_prompt01_seed5275361591484075684_00001_.txt,0.3552815020084381,42,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_000876_prompt10_seed8208637432615823928_00001_.png,D20_D20_alligator_crack_China_MotorBike_000876_prompt10_seed8208637432615823928_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000876_prompt10_seed8208637432615823928_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000876_prompt10_seed8208637432615823928_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_000876_prompt10_seed8208637432615823928_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_000876_prompt10_seed8208637432615823928_00001_.txt,0.3531486988067627,43,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_000168_prompt13_seed5916601600681332653_00001_.png,D20_D20_alligator_crack_China_MotorBike_000168_prompt13_seed5916601600681332653_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000168_prompt13_seed5916601600681332653_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000168_prompt13_seed5916601600681332653_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_000168_prompt13_seed5916601600681332653_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_000168_prompt13_seed5916601600681332653_00001_.txt,0.35261934995651245,44,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_001935_prompt05_seed8130565438493479825_00001_.png,D20_D20_alligator_crack_China_MotorBike_001935_prompt05_seed8130565438493479825_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001935_prompt05_seed8130565438493479825_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001935_prompt05_seed8130565438493479825_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_001935_prompt05_seed8130565438493479825_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_001935_prompt05_seed8130565438493479825_00001_.txt,0.35179704427719116,45,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_000168_prompt08_seed7983698132436098859_00001_.png,D20_D20_alligator_crack_China_MotorBike_000168_prompt08_seed7983698132436098859_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000168_prompt08_seed7983698132436098859_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000168_prompt08_seed7983698132436098859_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_000168_prompt08_seed7983698132436098859_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_000168_prompt08_seed7983698132436098859_00001_.txt,0.3513631224632263,46,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_001490_prompt05_seed7180040101053554429_00001_.png,D20_D20_alligator_crack_China_MotorBike_001490_prompt05_seed7180040101053554429_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001490_prompt05_seed7180040101053554429_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001490_prompt05_seed7180040101053554429_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_001490_prompt05_seed7180040101053554429_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_001490_prompt05_seed7180040101053554429_00001_.txt,0.3495987355709076,47,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_001240_prompt02_seed4984979032363165739_00001_.png,D20_D20_alligator_crack_China_MotorBike_001240_prompt02_seed4984979032363165739_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001240_prompt02_seed4984979032363165739_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001240_prompt02_seed4984979032363165739_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_001240_prompt02_seed4984979032363165739_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_001240_prompt02_seed4984979032363165739_00001_.txt,0.3490101099014282,48,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_000421_prompt04_seed6255895468505453179_00001_.png,D20_D20_alligator_crack_China_MotorBike_000421_prompt04_seed6255895468505453179_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_000421_prompt04_seed6255895468505453179_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_000421_prompt04_seed6255895468505453179_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_000421_prompt04_seed6255895468505453179_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_000421_prompt04_seed6255895468505453179_00001_.txt,0.34194523096084595,49,lpips_alex,Greedy Farthest Point Sampling
D20,D20_D20_alligator_crack_China_MotorBike_001868_prompt01_seed6400878645066307891_00001_.png,D20_D20_alligator_crack_China_MotorBike_001868_prompt01_seed6400878645066307891_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/images/D20_D20_alligator_crack_China_MotorBike_001868_prompt01_seed6400878645066307891_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D20/labels/D20_D20_alligator_crack_China_MotorBike_001868_prompt01_seed6400878645066307891_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D20_D20_alligator_crack_China_MotorBike_001868_prompt01_seed6400878645066307891_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D20_D20_alligator_crack_China_MotorBike_001868_prompt01_seed6400878645066307891_00001_.txt,0.3404180407524109,50,lpips_alex,Greedy Farthest Point Sampling
D40,D40_D40_pothole_China_MotorBike_000407_prompt11_seed2255865426681448138_00001_.png,D40_D40_pothole_China_MotorBike_000407_prompt11_seed2255865426681448138_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/images/D40_D40_pothole_China_MotorBike_000407_prompt11_seed2255865426681448138_00001_.png,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/labels/D40_D40_pothole_China_MotorBike_000407_prompt11_seed2255865426681448138_00001_.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D40_D40_pothole_China_MotorBike_000407_prompt11_seed2255865426681448138_00001_.png,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D40_D40_pothole_China_MotorBike_000407_prompt11_seed2255865426681448138_00001_.txt,0.0,1,lpips_alex,Greedy Farthest Point Sampling
D40,pothole_1792.jpg,D40_pothole_1792.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/images/pothole_1792.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/labels/pothole_1792.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D40_pothole_1792.jpg,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D40_pothole_1792.txt,0.8777250051498413,2,lpips_alex,Greedy Farthest Point Sampling
D40,pothole_569.jpg,D40_pothole_569.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/images/pothole_569.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/labels/pothole_569.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D40_pothole_569.jpg,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D40_pothole_569.txt,0.818585991859436,3,lpips_alex,Greedy Farthest Point Sampling
D40,pothole_387.jpg,D40_pothole_387.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/images/pothole_387.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/labels/pothole_387.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D40_pothole_387.jpg,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D40_pothole_387.txt,0.7409822344779968,4,lpips_alex,Greedy Farthest Point Sampling
D40,pothole_1095.jpg,D40_pothole_1095.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/images/pothole_1095.jpg,/root/autodl-tmp/road_damage_exp/screening/four_class_structure_candidates/D40/labels/pothole_1095.txt,/root/autodl-tmp/road_damage_exp/screening/lpips_200/images/D40_pothole_1095.jpg,/root/autodl-tmp/road_damage_exp/screening/lpips_200/labels/D40_pothole_1095.txt,0.7361348271369934,5,lpips_alex,Greedy Farthest Point Sampling
